row_names,account_id,ticker,date,variable,value,price_type,quantity
345,203,UCO,2022-09-09,UCO.Adjusted,32.139999,Adjusted,984.0
346,203,BIL,2022-09-09,BIL.Adjusted,91.470001,Adjusted,540.0
347,203,DBC,2022-09-09,DBC.Adjusted,25.389999,Adjusted,550.0
348,203,SVIX,2022-09-09,SVIX.Adjusted,13.1,Adjusted,331.0
349,203,MARB,2022-09-09,MARB.Adjusted,20.190001,Adjusted,932.0
350,160,BIDU,2022-09-09,BIDU.Adjusted,138.429993,Adjusted,418.0
351,160,FLSP,2022-09-09,FLSP.Adjusted,21.375,Adjusted,436.0
352,160,UNG,2022-09-09,UNG.Adjusted,27.889999,Adjusted,829.0
353,160,ROK,2022-09-09,ROK.Adjusted,255.380005,Adjusted,987.0
354,160,ARB,2022-09-09,ARB.Adjusted,26.999001,Adjusted,369.0
355,160,IAUM,2022-09-09,IAUM.Adjusted,17.139999,Adjusted,977.0
356,160,CDNS,2022-09-09,CDNS.Adjusted,174.679993,Adjusted,939.0
357,160,CEG,2022-09-09,CEG.Adjusted,87.510002,Adjusted,146.0
358,160,DBA,2022-09-09,DBA.Adjusted,20.67,Adjusted,112.0
359,160,GOOGL,2022-09-09,GOOGL.Adjusted,110.650002,Adjusted,411.0
360,160,DBC,2022-09-09,DBC.Adjusted,25.389999,Adjusted,982.0
361,160,RLY,2022-09-09,RLY.Adjusted,28.709999,Adjusted,440.0
362,843,UVIX,2022-09-09,UVIX.Adjusted,9.21,Adjusted,965.0
363,843,UNG,2022-09-09,UNG.Adjusted,27.889999,Adjusted,908.0
364,843,NEM,2022-09-09,NEM.Adjusted,43.169998,Adjusted,650.0
365,843,APH,2022-09-09,APH.Adjusted,75.900002,Adjusted,218.0
366,843,SBUX,2022-09-09,SBUX.Adjusted,88.690002,Adjusted,463.0
367,843,HDG,2022-09-09,HDG.Adjusted,46.950001,Adjusted,705.0
368,843,MSOS,2022-09-09,MSOS.Adjusted,12.52,Adjusted,435.0
369,843,BTAL,2022-09-09,BTAL.Adjusted,19.139999,Adjusted,575.0
370,843,PPLT,2022-09-09,PPLT.Adjusted,81.68,Adjusted,847.0
371,843,GOVT,2022-09-09,GOVT.Adjusted,23.379999,Adjusted,240.0
372,843,AFL,2022-09-09,AFL.Adjusted,61.880001,Adjusted,654.0
373,843,IGSB,2022-09-09,IGSB.Adjusted,50.32,Adjusted,143.0
374,843,TSLA,2022-09-09,TSLA.Adjusted,299.679993,Adjusted,684.0
375,843,WTMF,2022-09-09,WTMF.Adjusted,35.189999,Adjusted,915.0
376,843,MNA,2022-09-09,MNA.Adjusted,32.009998,Adjusted,942.0
377,843,REGN,2022-09-09,REGN.Adjusted,724.320007,Adjusted,868.0
378,843,TIP,2022-09-09,TIP.Adjusted,111.099998,Adjusted,753.0
379,843,PANW,2022-09-09,PANW.Adjusted,564.77002,Adjusted,361.0
380,843,SHY,2022-09-09,SHY.Adjusted,82.080002,Adjusted,994.0
381,843,PH,2022-09-09,PH.Adjusted,278.98999,Adjusted,897.0
382,843,VTIP,2022-09-09,VTIP.Adjusted,49.380001,Adjusted,393.0
383,843,TOKE,2022-09-09,TOKE.Adjusted,7.625,Adjusted,589.0
384,843,SHV,2022-09-09,SHV.Adjusted,109.980003,Adjusted,564.0
385,843,BND,2022-09-09,BND.Adjusted,73.830002,Adjusted,666.0
386,843,GLDM,2022-09-09,GLDM.Adjusted,34.07,Adjusted,525.0
387,843,AGG,2022-09-09,AGG.Adjusted,99.779999,Adjusted,349.0
388,843,DJP,2022-09-09,DJP.Adjusted,35.23,Adjusted,862.0
389,843,BSV,2022-09-09,BSV.Adjusted,76.080002,Adjusted,899.0
390,843,EOG,2022-09-09,EOG.Adjusted,123.360001,Adjusted,755.0
391,843,SGOL,2022-09-09,SGOL.Adjusted,16.450001,Adjusted,246.0
392,843,BAC,2022-09-09,BAC.Adjusted,34.939999,Adjusted,551.0
393,843,EA,2022-09-09,EA.Adjusted,128.929993,Adjusted,117.0
394,843,USIG,2022-09-09,USIG.Adjusted,50.299999,Adjusted,585.0
395,843,PSA,2022-09-09,PSA.Adjusted,339.160004,Adjusted,299.0
396,843,RINF,2022-09-09,RINF.Adjusted,33.330002,Adjusted,776.0
397,843,DBC,2022-09-09,DBC.Adjusted,25.389999,Adjusted,689.0
398,843,FLT,2022-09-09,FLT.Adjusted,220.460007,Adjusted,821.0
399,843,QAI,2022-09-09,QAI.Adjusted,29.059999,Adjusted,268.0
400,224,VTEB,2022-09-09,VTEB.Adjusted,49.369999,Adjusted,242.0
401,224,FLSP,2022-09-09,FLSP.Adjusted,21.375,Adjusted,751.0
402,224,MNA,2022-09-09,MNA.Adjusted,32.009998,Adjusted,144.0
403,224,LLY,2022-09-09,LLY.Adjusted,317.700012,Adjusted,268.0
404,224,MCK,2022-09-09,MCK.Adjusted,366.209991,Adjusted,423.0
405,224,CHD,2022-09-09,CHD.Adjusted,81.559998,Adjusted,807.0
406,224,BAR,2022-09-09,BAR.Adjusted,17.0,Adjusted,249.0
407,224,UCO,2022-09-09,UCO.Adjusted,32.139999,Adjusted,528.0
408,224,YOLO,2022-09-09,YOLO.Adjusted,5.43,Adjusted,840.0
409,224,USIG,2022-09-09,USIG.Adjusted,50.299999,Adjusted,555.0
410,224,CTA,2022-09-09,CTA.Adjusted,28.91,Adjusted,900.0
411,224,PCAR,2022-09-09,PCAR.Adjusted,88.480003,Adjusted,507.0
412,224,GLTR,2022-09-09,GLTR.Adjusted,82.639999,Adjusted,549.0
413,224,IAUM,2022-09-09,IAUM.Adjusted,17.139999,Adjusted,523.0
414,224,USO,2022-09-09,USO.Adjusted,71.099998,Adjusted,440.0
415,224,KRBN,2022-09-09,KRBN.Adjusted,38.580002,Adjusted,447.0
416,224,CAT,2022-09-09,CAT.Adjusted,189.490005,Adjusted,275.0
417,224,AGG,2022-09-09,AGG.Adjusted,99.779999,Adjusted,186.0
418,224,SHY,2022-09-09,SHY.Adjusted,82.080002,Adjusted,786.0
419,224,PDD,2022-09-09,PDD.Adjusted,69.760002,Adjusted,516.0
420,224,MSOS,2022-09-09,MSOS.Adjusted,12.52,Adjusted,454.0
421,224,GS,2022-09-09,GS.Adjusted,340.100006,Adjusted,971.0
422,224,CMI,2022-09-09,CMI.Adjusted,218.470001,Adjusted,828.0
423,224,ANET,2022-09-09,ANET.Adjusted,124.410004,Adjusted,239.0
424,224,HIG,2022-09-09,HIG.Adjusted,67.019997,Adjusted,346.0
425,224,CNBS,2022-09-09,CNBS.Adjusted,7.39,Adjusted,486.0
426,224,MARB,2022-09-09,MARB.Adjusted,20.190001,Adjusted,238.0
427,224,IGSB,2022-09-09,IGSB.Adjusted,50.32,Adjusted,416.0
428,224,PFIX,2022-09-09,PFIX.Adjusted,61.740002,Adjusted,299.0
429,224,RINF,2022-09-09,RINF.Adjusted,33.330002,Adjusted,336.0
430,224,VGSH,2022-09-09,VGSH.Adjusted,58.389999,Adjusted,371.0
431,224,SCO,2022-09-09,SCO.Adjusted,25.559999,Adjusted,593.0
432,990,GIGB,2022-09-09,GIGB.Adjusted,45.294998,Adjusted,587.0
433,990,VCIT,2022-09-09,VCIT.Adjusted,79.199997,Adjusted,211.0
434,990,DBMF,2022-09-09,DBMF.Adjusted,32.779999,Adjusted,394.0
435,990,QCOM,2022-09-09,QCOM.Adjusted,132.050003,Adjusted,450.0
436,990,VTEB,2022-09-09,VTEB.Adjusted,49.369999,Adjusted,170.0
437,990,FMF,2022-09-09,FMF.Adjusted,50.07,Adjusted,755.0
438,990,SGOL,2022-09-09,SGOL.Adjusted,16.450001,Adjusted,492.0
439,990,CTLT,2022-09-09,CTLT.Adjusted,95.970001,Adjusted,650.0
440,990,CNBS,2022-09-09,CNBS.Adjusted,7.39,Adjusted,725.0
441,990,TFC,2022-09-09,TFC.Adjusted,48.48,Adjusted,986.0
442,990,SCHP,2022-09-09,SCHP.Adjusted,54.84,Adjusted,900.0
443,990,LQD,2022-09-09,LQD.Adjusted,108.379997,Adjusted,469.0
444,990,CTA,2022-09-09,CTA.Adjusted,28.91,Adjusted,449.0
445,990,FTGC,2022-09-09,FTGC.Adjusted,26.610001,Adjusted,631.0
446,990,ARB,2022-09-09,ARB.Adjusted,26.999001,Adjusted,938.0
447,990,PFG,2022-09-09,PFG.Adjusted,78.290001,Adjusted,844.0
448,990,SLV,2022-09-09,SLV.Adjusted,17.32,Adjusted,918.0
449,990,EOPS,2022-09-09,EOPS.Adjusted,15.143,Adjusted,120.0
450,990,PM,2022-09-09,PM.Adjusted,97.059998,Adjusted,291.0
451,990,VWO,2022-09-09,VWO.Adjusted,41.02,Adjusted,801.0
452,990,MSOS,2022-09-09,MSOS.Adjusted,12.52,Adjusted,670.0
453,990,MSVX,2022-09-09,MSVX.Adjusted,24.25,Adjusted,772.0
454,990,SVIX,2022-09-09,SVIX.Adjusted,13.1,Adjusted,990.0
455,990,UCO,2022-09-09,UCO.Adjusted,32.139999,Adjusted,978.0
456,990,MBB,2022-09-09,MBB.Adjusted,95.459999,Adjusted,965.0
457,990,VAMO,2022-09-09,VAMO.Adjusted,26.219999,Adjusted,131.0
458,377,VCSH,2022-09-09,VCSH.Adjusted,75.93,Adjusted,407.0
459,377,VMBS,2022-09-09,VMBS.Adjusted,46.869999,Adjusted,952.0
460,377,ALGN,2022-09-09,ALGN.Adjusted,263.109985,Adjusted,772.0
461,377,MJ,2022-09-09,MJ.Adjusted,5.83,Adjusted,665.0
462,377,TOKE,2022-09-09,TOKE.Adjusted,7.625,Adjusted,401.0
463,377,AJG,2022-09-09,AJG.Adjusted,188.419998,Adjusted,897.0
464,377,EMB,2022-09-09,EMB.Adjusted,86.129997,Adjusted,744.0
465,377,AMT,2022-09-09,AMT.Adjusted,261.589996,Adjusted,103.0
466,377,UVIX,2022-09-09,UVIX.Adjusted,9.21,Adjusted,725.0
467,377,KR,2022-09-09,KR.Adjusted,51.939999,Adjusted,261.0
468,377,PEP,2022-09-09,PEP.Adjusted,173.220001,Adjusted,281.0
469,377,BNDX,2022-09-09,BNDX.Adjusted,48.709999,Adjusted,898.0
470,377,MRO,2022-09-09,MRO.Adjusted,26.35,Adjusted,117.0
471,377,GLDM,2022-09-09,GLDM.Adjusted,34.07,Adjusted,769.0
472,377,NSC,2022-09-09,NSC.Adjusted,249.850006,Adjusted,621.0
473,377,GOVT,2022-09-09,GOVT.Adjusted,23.379999,Adjusted,863.0
474,377,ETN,2022-09-09,ETN.Adjusted,145.710007,Adjusted,373.0
475,377,MRNA,2022-09-09,MRNA.Adjusted,142.279999,Adjusted,502.0
476,377,BKR,2022-09-09,BKR.Adjusted,25.25,Adjusted,968.0
477,377,ISRG,2022-09-09,ISRG.Adjusted,221.320007,Adjusted,344.0
478,377,KRBN,2022-09-09,KRBN.Adjusted,38.580002,Adjusted,302.0
479,377,TLT,2022-09-09,TLT.Adjusted,108.309998,Adjusted,503.0
480,377,PPLT,2022-09-09,PPLT.Adjusted,81.68,Adjusted,248.0
481,377,MSOS,2022-09-09,MSOS.Adjusted,12.52,Adjusted,497.0
482,377,PDBC,2022-09-09,PDBC.Adjusted,17.15,Adjusted,935.0
483,377,BAR,2022-09-09,BAR.Adjusted,17.0,Adjusted,916.0
484,377,GIGB,2022-09-09,GIGB.Adjusted,45.294998,Adjusted,744.0
485,377,DBC,2022-09-09,DBC.Adjusted,25.389999,Adjusted,149.0
486,377,VGSH,2022-09-09,VGSH.Adjusted,58.389999,Adjusted,281.0
487,377,GLTR,2022-09-09,GLTR.Adjusted,82.639999,Adjusted,560.0
488,377,BSV,2022-09-09,BSV.Adjusted,76.080002,Adjusted,822.0
489,377,KMLM,2022-09-09,KMLM.Adjusted,36.435001,Adjusted,379.0
490,377,IAUM,2022-09-09,IAUM.Adjusted,17.139999,Adjusted,524.0
491,377,AAPL,2022-09-09,AAPL.Adjusted,157.369995,Adjusted,440.0
492,377,KOLD,2022-09-09,KOLD.Adjusted,13.36,Adjusted,647.0
493,377,RLY,2022-09-09,RLY.Adjusted,28.709999,Adjusted,522.0
494,775,AMZN,2022-09-09,AMZN.Adjusted,133.270004,Adjusted,405.0
495,775,BSV,2022-09-09,BSV.Adjusted,76.080002,Adjusted,918.0
496,775,SVIX,2022-09-09,SVIX.Adjusted,13.1,Adjusted,677.0
497,775,MUB,2022-09-09,MUB.Adjusted,105.339996,Adjusted,102.0
498,775,VMBS,2022-09-09,VMBS.Adjusted,46.869999,Adjusted,802.0
499,775,USIG,2022-09-09,USIG.Adjusted,50.299999,Adjusted,775.0
500,775,FLT,2022-09-09,FLT.Adjusted,220.460007,Adjusted,448.0
501,775,SGOL,2022-09-09,SGOL.Adjusted,16.450001,Adjusted,345.0
502,775,SIVB,2022-09-09,SIVB.Adjusted,422.970001,Adjusted,388.0
503,775,VGSH,2022-09-09,VGSH.Adjusted,58.389999,Adjusted,467.0
504,775,KRBN,2022-09-09,KRBN.Adjusted,38.580002,Adjusted,500.0
505,775,UVIX,2022-09-09,UVIX.Adjusted,9.21,Adjusted,291.0
506,775,PDD,2022-09-09,PDD.Adjusted,69.760002,Adjusted,733.0
507,775,VAMO,2022-09-09,VAMO.Adjusted,26.219999,Adjusted,154.0
508,775,MSOS,2022-09-09,MSOS.Adjusted,12.52,Adjusted,413.0
509,775,AMCR,2022-09-09,AMCR.Adjusted,12.29,Adjusted,678.0
510,775,UPAR,2022-09-09,UPAR.Adjusted,14.44,Adjusted,739.0
511,775,HPE,2022-09-09,HPE.Adjusted,13.43,Adjusted,570.0
512,775,TIP,2022-09-09,TIP.Adjusted,111.099998,Adjusted,952.0
513,346,VMBS,2022-09-09,VMBS.Adjusted,46.869999,Adjusted,378.0
514,346,MKC,2022-09-09,MKC.Adjusted,79.889999,Adjusted,538.0
515,346,MJ,2022-09-09,MJ.Adjusted,5.83,Adjusted,749.0
516,346,VAMO,2022-09-09,VAMO.Adjusted,26.219999,Adjusted,667.0
517,346,BSV,2022-09-09,BSV.Adjusted,76.080002,Adjusted,411.0
518,346,KMLM,2022-09-09,KMLM.Adjusted,36.435001,Adjusted,112.0
519,346,TSLA,2022-09-09,TSLA.Adjusted,299.679993,Adjusted,946.0
520,346,TDY,2022-09-09,TDY.Adjusted,387.649994,Adjusted,632.0
521,346,TXN,2022-09-09,TXN.Adjusted,170.740005,Adjusted,208.0
522,346,ADM,2022-09-09,ADM.Adjusted,91.470001,Adjusted,498.0
523,346,SGOL,2022-09-09,SGOL.Adjusted,16.450001,Adjusted,863.0
524,346,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,285.0
525,346,KHC,2022-09-09,KHC.Adjusted,36.459999,Adjusted,404.0
526,346,VRTX,2022-09-09,VRTX.Adjusted,292.109985,Adjusted,954.0
527,346,SLV,2022-09-09,SLV.Adjusted,17.32,Adjusted,284.0
528,346,DBC,2022-09-09,DBC.Adjusted,25.389999,Adjusted,742.0
529,346,GLTR,2022-09-09,GLTR.Adjusted,82.639999,Adjusted,595.0
530,346,FLSP,2022-09-09,FLSP.Adjusted,21.375,Adjusted,513.0
531,346,HDG,2022-09-09,HDG.Adjusted,46.950001,Adjusted,349.0
532,346,TLT,2022-09-09,TLT.Adjusted,108.309998,Adjusted,225.0
533,346,GOVT,2022-09-09,GOVT.Adjusted,23.379999,Adjusted,710.0
534,712,MJ,2022-09-09,MJ.Adjusted,5.83,Adjusted,243.0
535,712,VMBS,2022-09-09,VMBS.Adjusted,46.869999,Adjusted,528.0
536,712,GSG,2022-09-09,GSG.Adjusted,21.870001,Adjusted,638.0
537,712,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,978.0
538,712,IAUM,2022-09-09,IAUM.Adjusted,17.139999,Adjusted,519.0
539,712,PPG,2022-09-09,PPG.Adjusted,128.110001,Adjusted,182.0
540,712,VCIT,2022-09-09,VCIT.Adjusted,79.199997,Adjusted,789.0
541,712,DFS,2022-09-09,DFS.Adjusted,102.519997,Adjusted,455.0
542,712,FMF,2022-09-09,FMF.Adjusted,50.07,Adjusted,254.0
543,712,CLX,2022-09-09,CLX.Adjusted,148.160004,Adjusted,168.0
544,712,PDBC,2022-09-09,PDBC.Adjusted,17.15,Adjusted,764.0
545,712,KOLD,2022-09-09,KOLD.Adjusted,13.36,Adjusted,518.0
546,712,MSOS,2022-09-09,MSOS.Adjusted,12.52,Adjusted,240.0
547,712,BND,2022-09-09,BND.Adjusted,73.830002,Adjusted,618.0
548,712,IEF,2022-09-09,IEF.Adjusted,99.690002,Adjusted,851.0
549,712,PAYX,2022-09-09,PAYX.Adjusted,126.830002,Adjusted,400.0
550,712,TJX,2022-09-09,TJX.Adjusted,66.620003,Adjusted,386.0
551,712,MRNA,2022-09-09,MRNA.Adjusted,142.279999,Adjusted,233.0
552,712,UNG,2022-09-09,UNG.Adjusted,27.889999,Adjusted,683.0
553,712,ARB,2022-09-09,ARB.Adjusted,26.999001,Adjusted,273.0
554,712,TLT,2022-09-09,TLT.Adjusted,108.309998,Adjusted,912.0
555,712,MRK,2022-09-09,MRK.Adjusted,87.339996,Adjusted,216.0
556,712,TIP,2022-09-09,TIP.Adjusted,111.099998,Adjusted,702.0
557,712,RF,2022-09-09,RF.Adjusted,22.209999,Adjusted,571.0
558,712,BCI,2022-09-09,BCI.Adjusted,27.42,Adjusted,888.0
559,712,SCHP,2022-09-09,SCHP.Adjusted,54.84,Adjusted,764.0
560,712,DIS,2022-09-09,DIS.Adjusted,115.18,Adjusted,219.0
561,712,VWO,2022-09-09,VWO.Adjusted,41.02,Adjusted,723.0
562,16,EQR,2022-09-09,EQR.Adjusted,77.220001,Adjusted,567.0
563,16,KO,2022-09-09,KO.Adjusted,62.32,Adjusted,718.0
564,16,UPAR,2022-09-09,UPAR.Adjusted,14.44,Adjusted,901.0
565,16,BSV,2022-09-09,BSV.Adjusted,76.080002,Adjusted,608.0
566,16,LQD,2022-09-09,LQD.Adjusted,108.379997,Adjusted,338.0
567,16,PKI,2022-09-09,PKI.Adjusted,141.619995,Adjusted,855.0
568,16,MSVX,2022-09-09,MSVX.Adjusted,24.25,Adjusted,891.0
569,16,HIG,2022-09-09,HIG.Adjusted,67.019997,Adjusted,993.0
570,16,DJP,2022-09-09,DJP.Adjusted,35.23,Adjusted,866.0
571,16,KMLM,2022-09-09,KMLM.Adjusted,36.435001,Adjusted,648.0
572,16,USO,2022-09-09,USO.Adjusted,71.099998,Adjusted,130.0
573,16,SHV,2022-09-09,SHV.Adjusted,109.980003,Adjusted,434.0
574,16,DE,2022-09-09,DE.Adjusted,372.25,Adjusted,980.0
575,16,DAL,2022-09-09,DAL.Adjusted,32.66,Adjusted,667.0
576,16,GLDM,2022-09-09,GLDM.Adjusted,34.07,Adjusted,588.0
577,16,USIG,2022-09-09,USIG.Adjusted,50.299999,Adjusted,124.0
578,16,ED,2022-09-09,ED.Adjusted,100.849998,Adjusted,670.0
579,16,SLV,2022-09-09,SLV.Adjusted,17.32,Adjusted,419.0
580,16,JPST,2022-09-09,JPST.Adjusted,50.169998,Adjusted,700.0
581,16,TIP,2022-09-09,TIP.Adjusted,111.099998,Adjusted,775.0
582,16,KOLD,2022-09-09,KOLD.Adjusted,13.36,Adjusted,207.0
583,16,VAMO,2022-09-09,VAMO.Adjusted,26.219999,Adjusted,696.0
584,16,DBA,2022-09-09,DBA.Adjusted,20.67,Adjusted,984.0
585,16,NKE,2022-09-09,NKE.Adjusted,110.970001,Adjusted,677.0
586,16,MSOS,2022-09-09,MSOS.Adjusted,12.52,Adjusted,447.0
587,16,CSX,2022-09-09,CSX.Adjusted,32.630001,Adjusted,579.0
588,16,MUB,2022-09-09,MUB.Adjusted,105.339996,Adjusted,718.0
589,16,YOLO,2022-09-09,YOLO.Adjusted,5.43,Adjusted,982.0
590,16,GLD,2022-09-09,GLD.Adjusted,159.820007,Adjusted,658.0
591,16,GLTR,2022-09-09,GLTR.Adjusted,82.639999,Adjusted,995.0
592,16,PPLT,2022-09-09,PPLT.Adjusted,81.68,Adjusted,533.0
593,16,PFE,2022-09-09,PFE.Adjusted,47.84,Adjusted,486.0
594,16,BNDX,2022-09-09,BNDX.Adjusted,48.709999,Adjusted,185.0
595,16,KRBN,2022-09-09,KRBN.Adjusted,38.580002,Adjusted,302.0
596,16,MARB,2022-09-09,MARB.Adjusted,20.190001,Adjusted,631.0
597,877,HPE,2022-09-09,HPE.Adjusted,13.43,Adjusted,912.0
598,877,CTA,2022-09-09,CTA.Adjusted,28.91,Adjusted,867.0
599,877,DRE,2022-09-09,DRE.Adjusted,61.23,Adjusted,959.0
600,877,DBMF,2022-09-09,DBMF.Adjusted,32.779999,Adjusted,972.0
601,877,MSVX,2022-09-09,MSVX.Adjusted,24.25,Adjusted,524.0
602,877,BCI,2022-09-09,BCI.Adjusted,27.42,Adjusted,482.0
603,877,UNG,2022-09-09,UNG.Adjusted,27.889999,Adjusted,254.0
604,877,RLY,2022-09-09,RLY.Adjusted,28.709999,Adjusted,827.0
605,877,GLD,2022-09-09,GLD.Adjusted,159.820007,Adjusted,797.0
606,877,AGG,2022-09-09,AGG.Adjusted,99.779999,Adjusted,357.0
607,877,NSC,2022-09-09,NSC.Adjusted,249.850006,Adjusted,457.0
608,877,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,190.0
609,877,JPST,2022-09-09,JPST.Adjusted,50.169998,Adjusted,944.0
610,877,ISRG,2022-09-09,ISRG.Adjusted,221.320007,Adjusted,704.0
611,877,IGSB,2022-09-09,IGSB.Adjusted,50.32,Adjusted,792.0
612,877,EQIX,2022-09-09,EQIX.Adjusted,657.890015,Adjusted,619.0
613,877,BIDU,2022-09-09,BIDU.Adjusted,138.429993,Adjusted,390.0
614,877,TLT,2022-09-09,TLT.Adjusted,108.309998,Adjusted,745.0
615,877,HDG,2022-09-09,HDG.Adjusted,46.950001,Adjusted,617.0
616,877,FTGC,2022-09-09,FTGC.Adjusted,26.610001,Adjusted,356.0
617,877,IAU,2022-09-09,IAU.Adjusted,32.580002,Adjusted,174.0
618,877,MARB,2022-09-09,MARB.Adjusted,20.190001,Adjusted,563.0
619,877,SLV,2022-09-09,SLV.Adjusted,17.32,Adjusted,844.0
620,877,TOKE,2022-09-09,TOKE.Adjusted,7.625,Adjusted,446.0
621,877,SCHP,2022-09-09,SCHP.Adjusted,54.84,Adjusted,481.0
622,877,SVIX,2022-09-09,SVIX.Adjusted,13.1,Adjusted,356.0
623,877,CNBS,2022-09-09,CNBS.Adjusted,7.39,Adjusted,853.0
624,877,DRI,2022-09-09,DRI.Adjusted,131.039993,Adjusted,360.0
625,877,THCX,2022-09-09,THCX.Adjusted,3.647,Adjusted,235.0
626,877,PFIX,2022-09-09,PFIX.Adjusted,61.740002,Adjusted,474.0
627,877,EOPS,2022-09-09,EOPS.Adjusted,15.143,Adjusted,273.0
628,877,RSG,2022-09-09,RSG.Adjusted,147.710007,Adjusted,826.0
629,877,IUSB,2022-09-09,IUSB.Adjusted,46.130001,Adjusted,897.0
630,877,GLTR,2022-09-09,GLTR.Adjusted,82.639999,Adjusted,322.0
631,737,KOLD,2022-09-09,KOLD.Adjusted,13.36,Adjusted,296.0
632,737,HDG,2022-09-09,HDG.Adjusted,46.950001,Adjusted,457.0
633,737,KRBN,2022-09-09,KRBN.Adjusted,38.580002,Adjusted,677.0
634,737,SHV,2022-09-09,SHV.Adjusted,109.980003,Adjusted,343.0
635,737,CTA,2022-09-09,CTA.Adjusted,28.91,Adjusted,437.0
636,737,BAX,2022-09-09,BAX.Adjusted,59.529999,Adjusted,455.0
637,737,MARB,2022-09-09,MARB.Adjusted,20.190001,Adjusted,170.0
638,737,SGOL,2022-09-09,SGOL.Adjusted,16.450001,Adjusted,717.0
639,737,PPLT,2022-09-09,PPLT.Adjusted,81.68,Adjusted,649.0
640,737,EOPS,2022-09-09,EOPS.Adjusted,15.143,Adjusted,733.0
641,737,VGSH,2022-09-09,VGSH.Adjusted,58.389999,Adjusted,427.0
642,737,MSVX,2022-09-09,MSVX.Adjusted,24.25,Adjusted,568.0
643,737,IAUM,2022-09-09,IAUM.Adjusted,17.139999,Adjusted,945.0
644,737,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,453.0
645,737,CCI,2022-09-09,CCI.Adjusted,174.550003,Adjusted,284.0
646,737,PDBC,2022-09-09,PDBC.Adjusted,17.15,Adjusted,584.0
647,737,BIIB,2022-09-09,BIIB.Adjusted,211.839996,Adjusted,171.0
648,737,SVIX,2022-09-09,SVIX.Adjusted,13.1,Adjusted,289.0
649,737,NKE,2022-09-09,NKE.Adjusted,110.970001,Adjusted,563.0
650,737,DBMF,2022-09-09,DBMF.Adjusted,32.779999,Adjusted,353.0
651,737,FTLS,2022-09-09,FTLS.Adjusted,49.700001,Adjusted,638.0
652,286,MAA,2022-09-09,MAA.Adjusted,172.699997,Adjusted,683.0
653,286,IGSB,2022-09-09,IGSB.Adjusted,50.32,Adjusted,180.0
654,286,FMF,2022-09-09,FMF.Adjusted,50.07,Adjusted,481.0
655,286,FLSP,2022-09-09,FLSP.Adjusted,21.375,Adjusted,735.0
656,286,BSV,2022-09-09,BSV.Adjusted,76.080002,Adjusted,143.0
657,286,UCO,2022-09-09,UCO.Adjusted,32.139999,Adjusted,274.0
658,286,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,306.0
659,286,LEN,2022-09-09,LEN.Adjusted,79.82,Adjusted,399.0
660,286,CTA,2022-09-09,CTA.Adjusted,28.91,Adjusted,958.0
661,286,DBC,2022-09-09,DBC.Adjusted,25.389999,Adjusted,630.0
662,286,MARB,2022-09-09,MARB.Adjusted,20.190001,Adjusted,747.0
663,286,VTIP,2022-09-09,VTIP.Adjusted,49.380001,Adjusted,808.0
664,286,TTWO,2022-09-09,TTWO.Adjusted,127.779999,Adjusted,818.0
665,89,BND,2022-09-09,BND.Adjusted,73.830002,Adjusted,418.0
666,89,WTMF,2022-09-09,WTMF.Adjusted,35.189999,Adjusted,404.0
667,89,VGSH,2022-09-09,VGSH.Adjusted,58.389999,Adjusted,379.0
668,89,KRBN,2022-09-09,KRBN.Adjusted,38.580002,Adjusted,543.0
669,89,PDBC,2022-09-09,PDBC.Adjusted,17.15,Adjusted,461.0
670,89,DHR,2022-09-09,DHR.Adjusted,290.420013,Adjusted,161.0
671,89,LQD,2022-09-09,LQD.Adjusted,108.379997,Adjusted,584.0
672,89,LH,2022-09-09,LH.Adjusted,238.320007,Adjusted,126.0
673,89,IUSB,2022-09-09,IUSB.Adjusted,46.130001,Adjusted,845.0
674,89,DBMF,2022-09-09,DBMF.Adjusted,32.779999,Adjusted,725.0
675,89,POTX,2022-09-09,POTX.Adjusted,17.18,Adjusted,158.0
676,89,MNA,2022-09-09,MNA.Adjusted,32.009998,Adjusted,871.0
677,89,SVIX,2022-09-09,SVIX.Adjusted,13.1,Adjusted,479.0
678,89,FTGC,2022-09-09,FTGC.Adjusted,26.610001,Adjusted,948.0
679,89,AMZN,2022-09-09,AMZN.Adjusted,133.270004,Adjusted,341.0
680,89,GOVT,2022-09-09,GOVT.Adjusted,23.379999,Adjusted,619.0
681,89,IAUM,2022-09-09,IAUM.Adjusted,17.139999,Adjusted,713.0
682,89,VCSH,2022-09-09,VCSH.Adjusted,75.93,Adjusted,534.0
683,89,AVB,2022-09-09,AVB.Adjusted,214.460007,Adjusted,992.0
684,89,SGOL,2022-09-09,SGOL.Adjusted,16.450001,Adjusted,773.0
685,89,VMBS,2022-09-09,VMBS.Adjusted,46.869999,Adjusted,681.0
686,89,IGSB,2022-09-09,IGSB.Adjusted,50.32,Adjusted,396.0
687,89,PFIX,2022-09-09,PFIX.Adjusted,61.740002,Adjusted,111.0
688,770,KMLM,2022-09-09,KMLM.Adjusted,36.435001,Adjusted,875.0
